Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Non Use Code,Assessor Remarks,OPM remarks,Location
17002,2017,10/26/2017,Norfolk,846 LITCHFIELD RD.,45820.0,5050.0,9.073267327,NaN,NaN,15 - Government Agency,NaN,NaN,NaN
17014,2017,11/21/2017,North Stonington,OFF E CLARKS FALLS,4760.0,8680.0,0.548387097,NaN,NaN,17 - Two Towns,SP=LAND IN CT ONLY;  HOUSE AND LAND IN RI,NaN,NaN
17022,2017,11/22/2017,New Hartford,96 PROSPECT STREET,127260.0,20000.0,6.363,Three Family,Three Family,08 - Part Interest,NaN,NaN,POINT (-72.97876 41.88579)
17022,2017,11/30/2017,Marlborough,137 EDSTROM RD,231070.0,347000.0,0.665907781,Single Family,Single Family,NaN,NaN,NaN,NaN
17024,2017,10/24/2017,North Haven,39 POSTMAN HWY,113260.0,303000.0,0.37379538,Single Family,Single Family,07 - Change in Property,IMPROVEMENTS,NaN,POINT (-72.8413 41.39858)
17033,2017,10/17/2017,West Haven,157 BULL HILL LA #308,42420.0,70000.0,0.606,Condo,Condo,NaN,NaN,NaN,NaN
17035,2017,11/17/2017,Darien,45 CEDAR GATE ROAD,873530.0,1303000.0,0.670399079,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.46528 41.06983)
17036,2017,04/02/2018,Andover,91 LAKESIDE DR,225000.0,335000.0,0.6716,Single Family,Single Family,NaN,NaN,NaN,NaN
17038,2017,04/05/2018,Andover,92 WEST ST,177800.0,257750.0,0.6898,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.3545 41.70755)
17040,2017,01/18/2018,Haddam,289 ROCKLANDING RD,156770.0,167400.0,0.9364,Single Family,Single Family,25 - Other,OWNER MOVED INTO ASSISTED LIVING IN 2016,NaN,POINT (-72.52049 41.49938)
17042,2017,11/03/2017,Watertown,18 WARREN WAY,124600.0,190000.0,0.6557,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.1199 41.60766)
17043,2017,10/23/2017,West Haven,110 GREAT CIRCLE RD,102270.0,175000.0,0.5844,Single Family,Single Family,NaN,NaN,NaN,NaN
17045,2017,11/15/2017,North Haven,25 BOWEN RD,153160.0,220000.0,0.696181818,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.84022 41.41231)
17062,2017,12/11/2017,Montville,45 GALLIVAN LN,98220.0,103500.0,0.948985507,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
17068,2017,07/13/2018,North Stonington,3 FOREST DRIVE,117670.0,187000.0,0.6292,Single Family,Single Family,NaN,NaN,NaN,NaN
17073,2017,07/23/2018,North Stonington,684 NRWH WSTLY RD,310590.0,325000.0,0.9556,Single Family,Single Family,NaN,NaN,NaN,NaN
17074,2017,08/29/2018,Andover,97 LAKESIDE DR,223800.0,335000.0,0.668,Single Family,Single Family,NaN,NaN,NaN,NaN
17084,2017,08/02/2018,Deep River,189 RIVER RD,1202950.0,1100000.0,1.0935,Single Family,Single Family,NaN,NaN,NaN,NaN
17088,2017,04/17/2018,Burlington,258 SPIELMAN HWY,699580.0,680000.0,1.0287,NaN,NaN,25 - Other,BUILDINGS IN BAD CONDITION,NaN,POINT (-72.96468 41.76918)
17099,2017,12/20/2017,North Haven,16 RIDGEWOOD TERR,243180.0,335000.0,0.725910448,Single Family,Single Family,NaN,NaN,NaN,NaN
17100,2017,11/08/2017,Hartford,310 CAMPFIELD AV,50085.0,40000.0,1.252125,Single Family,Single Family,08 - Part Interest,NaN,NaN,NaN
17109,2017,11/16/2017,West Haven,87 TEMPLETON ST,112840.0,153000.0,0.7375,Single Family,Single Family,NaN,NaN,NaN,NaN
17124,2017,06/01/2018,Colchester,105 WEST RD,195400.0,275000.0,0.7105,Single Family,Single Family,NaN,NaN,NaN,NaN
17127,2017,04/12/2018,Darien,5 HAMILTON LANE,1096200.0,1575000.0,0.696,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.46904 41.09258)
17133,2017,11/28/2017,West Haven,78 JONES ST,129080.0,198000.0,0.6519,Single Family,Single Family,NaN,NaN,NaN,NaN
17141,2017,07/10/2018,Burlington,21 LAUREL CREST,339570.0,462500.0,0.7342,Single Family,Single Family,NaN,NaN,NaN,NaN
17149,2017,04/13/2018,Montville,587 RAYMOND HILL RD,124140.0,245000.0,0.506693878,Single Family,Single Family,NaN,SALES RATIO,GOOD SALE PER MLS,NaN
17162,2017,12/01/2017,East Hartford,4 VINCENT CT.,87340.0,144900.0,0.602760524,Condo,Condo,NaN,NaN,NaN,NaN
17165,2017,12/04/2017,East Hartford,3 SHERMAN AVE.,133800.0,126000.0,1.061904762,Two Family,Two Family,14 - Foreclosure,NaN,NaN,POINT (-72.64418 41.77408)
17166,2017,06/28/2018,Colchester,8 DORSET RD,106500.0,183500.0,0.5803,Single Family,Single Family,NaN,NaN,NaN,NaN
17167,2017,04/30/2018,Monroe,37 TURKEY ROOST RD,180200.0,191100.0,0.9429,Single Family,Single Family,14 - Foreclosure,FORECLOSURE,NaN,NaN
17174,2017,04/06/2018,North Haven,42 MARLEN DR,178710.0,199000.0,0.898,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
17213,2017,08/09/2018,Stafford,24 ASH ST,82950.0,65000.0,1.2761,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
17220,2017,08/13/2018,Stafford,8 SOUTH RD,1795500.0,5000.0,359.1,NaN,NaN,08 - Part Interest,SALE OF CAMPSITE IN A COOP CAMPGROUND,NaN,NaN
17233,2017,08/13/2018,Wilton,59 CALVIN RD,550060.0,770000.0,0.7143,Single Family,Single Family,NaN,NaN,NaN,NaN
17246,2017,06/26/2018,North Haven,1 TODD DR,161560.0,190000.0,0.850315789,Single Family,Single Family,25 - Other,NaN,FLOODING ISSUES PER ASSESSOR APPEAL,NaN
17250,2017,06/15/2018,Watertown,0 BAYVIEW CIRCLE,81400.0,100000.0,0.814,NaN,NaN,NaN,NaN,NaN,NaN
17251,2017,01/09/2018,East Hartford,31 PRIMROSE DR.,104730.0,81100.0,1.291368681,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
17254,2017,01/10/2018,Hartford,124 MONTVILLE ST,34090.0,61000.0,0.558852459,Single Family,Single Family,14 - Foreclosure,Foreclosure related sale,NaN,NaN
17268,2017,01/16/2018,East Hartford,152 OAK ST.,108090.0,175000.0,0.617657143,Single Family,Single Family,NaN,NaN,NaN,NaN
17275,2017,07/25/2018,North Haven,1995 RIDGE RD,180880.0,284500.0,0.6357,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.885 41.39327)
17313,2017,02/06/2018,East Hartford,190 GREAT HILL RD.,96570.0,108000.0,0.8941,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
17345,2017,02/27/2018,East Hartford,77 MADISON ST.,109430.0,173000.0,0.632543353,Single Family,Single Family,07 - Change in Property,flipped property,NaN,NaN
17363,2017,03/06/2018,East Hartford,5-7 RECTOR ST.,154820.0,145814.0,1.0617,Three Family,Three Family,14 - Foreclosure,NaN,NaN,NaN
17375,2017,03/02/2018,Hartford,"102,98 CAPEN ST, 2,25 CLARK ST",677460.0,800000.0,0.846825,NaN,NaN,24 - Plottage,NaN,NaN,NaN
17376,2017,03/16/2018,East Hartford,686 TOLLAND ST.,154850.0,200000.0,0.7742,NaN,NaN,14 - Foreclosure,NaN,NaN,NaN
17377,2017,03/05/2018,Newington,168 INDIAN HILL RD,113750.0,155000.0,0.7338,Single Family,Single Family,NaN,NaN,NaN,NaN
17380,2017,03/12/2018,Newington,78 BRENTWOOD RD,116060.0,174900.0,0.6635,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.71835 41.70273)
17390,2017,03/12/2018,Hartford,30 KING ST,63560.0,220000.0,0.2889,Three Family,Three Family,NaN,NaN,NaN,NaN
17394,2017,03/29/2018,Newington,55 EAST CEDAR ST,150990.0,155060.0,0.9737,NaN,NaN,14 - Foreclosure,NaN,NaN,NaN
17414,2017,04/03/2018,East Hartford,35 ELLSWORTH ST.,104160.0,115000.0,0.9057,Single Family,Single Family,25 - Other,short sale,NaN,NaN
17463,2017,05/14/2018,Newington,182 CAMP AVENUE,125800.0,200000.0,0.629,Single Family,Single Family,NaN,NaN,NaN,NaN
17478,2017,09/25/2018,Wethersfield,266-274 SILAS DEANE HWY,397800.0,720000.0,0.5525,NaN,NaN,NaN,NaN,NaN,NaN
17484,2017,12/27/2017,West Haven,170 GILBERT ST,106820.0,75000.0,1.4242,Single Family,Single Family,18 - In Lieu Of Foreclosure,NaN,NaN,NaN
17491,2017,04/20/2018,Hartford,200 CONSTUTTION PL,2469040.0,2600000.0,0.9496,NaN,NaN,NaN,NaN,NaN,POINT (-72.66948 41.76626)
17494,2017,04/23/2018,Hartford,149 SISSON AV,171290.0,257500.0,0.6652,NaN,NaN,NaN,NaN,NaN,POINT (-72.70675 41.76238)
17595,2017,06/04/2018,Hartford,14 RODNEY ST,73255.0,289000.0,0.2534,Two Family,Two Family,NaN,NaN,NaN,POINT (-72.71078 41.7623)
17597,2017,06/05/2018,Hartford,4 GILMAN ST,51520.0,140000.0,0.368,Two Family,Two Family,NaN,NaN,NaN,NaN
17673,2017,07/09/2018,Hartford,634 GARDEN ST,50295.0,149000.0,0.3375,Three Family,Three Family,NaN,NaN,NaN,NaN
17675,2017,09/14/2018,Newington,43 CORONADO DRIVE,99580.0,125000.0,0.7966,Condo,Condo,NaN,NaN,NaN,NaN
17677,2017,07/30/2018,East Hartford,92 WAKEFIELD CIR.,56970.0,62000.0,0.918870968,Condo,Condo,14 - Foreclosure,NaN,NaN,NaN
17744,2017,07/31/2018,Hartford,34 SPRAGUE ST,48720.0,165000.0,0.2952,Single Family,Single Family,NaN,NaN,NaN,NaN
18003,2018,10/05/2018,Marlborough,30 MYRNA DR,95830.0,55000.0,1.7423,Single Family,Single Family,02 - Love and Affection,NaN,NaN,NaN
18004,2018,10/09/2018,North Stonington,310 PROV N L TPKE,111860.0,212000.0,0.5276,Single Family,Single Family,NaN,NaN,NaN,NaN
18013,2018,06/17/2019,Colebrook,71 BEECH HILL RD,140600.0,225000.0,0.6248,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.08399 42.0181)
18018,2018,10/22/2018,Montville,50-88 WILLIAMS RD,333620.0,310000.0,1.076193548,NaN,NaN,06 - Portion of Property,SUBDIVISION WITH 9 PARCELS,NaN,NaN
18022,2018,10/31/2018,Derby,267 ORANGEWOOD EAST,111020.0,141000.0,0.7873,Condo,Condo,15 - Government Agency,NaN,NaN,NaN
18023,2018,10/26/2018,Montville,6 SHORT RD,90480.0,178500.0,0.5068,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.20834 41.4929)
18024,2018,11/09/2018,Derby,159 IDA AVE,114940.0,187000.0,0.6146,Single Family,Single Family,NaN,NaN,NaN,NaN
18027,2018,04/02/2019,East Haddam,171 LAKE SHORE DR,138160.0,305000.0,0.4529,Single Family,Single Family,NaN,NaN,NaN,NaN
18035,2018,04/01/2019,Salisbury,5 BUNKER HILL ROAD,779800.0,1200000.0,0.6498,Single Family,Single Family,NaN,NaN,NaN,NaN
18043,2018,03/18/2019,Deep River,5 WOODLAND RD,136990.0,141000.0,0.971560284,Single Family,Single Family,25 - Other,SOLD TO NEIGHBOR WHO TOOK CARE OF THE PROPERTY,NaN,NaN
18043,2018,05/31/2019,Salisbury,3 LAMOTTE RD,300850.0,440000.0,0.6837,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.40678 42.04017)
18061,2018,08/26/2019,Andover,215 ROUTE 6,98000.0,151400.0,0.6472,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.39067 41.74735)
18062,2018,07/02/2019,Ashford,SQUIRREL HILL RD 54/900-917,7300.0,11600.0,0.629310345,NaN,NaN,12 - Non Buildable Lot,2.19 AC COMPISED OF MULTIPLE LOTS AT LAKE CHAFFEE. ONLY USE FOR SEPTIC OF ADJ PROP OWNER OR OS,NaN,NaN
18066,2018,04/02/2019,New Hartford,419 EAST COTTON HILL ROAD,205450.0,215000.0,0.9555,NaN,NaN,10 - A Will,NaN,NaN,NaN
18070,2018,01/30/2019,Derby,44 NEW HAVEN AVE,62230.0,40000.0,1.5557,Single Family,Single Family,14 - Foreclosure,NaN,NaN,POINT (-73.07821 41.31406)
18073,2018,12/17/2018,Monroe,72 WILLIAMSBURG DR,219400.0,345000.0,0.635942029,Single Family,Single Family,NaN,NaN,NaN,NaN
18076,2018,09/17/2019,Salisbury,38 ORE HILL ROAD,275400.0,210000.0,1.3114,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
18077,2018,04/08/2019,Durham,MAPLE AVE MP37 LT 15,80710.0,155000.0,0.5207,NaN,NaN,NaN,NaN,NaN,NaN
18089,2018,06/05/2019,New Hartford,45 WICKETT STREET,109130.0,158900.0,0.6867,Single Family,Single Family,NaN,NaN,NaN,NaN
18089,2018,09/12/2019,Columbia,16 CHOWANEC ROAD,153520.0,329000.0,0.46662614,NaN,NaN,28 - Use Assessment,NaN,BARN AND INDOOR RIDING ARENA,NaN
18090,2018,06/28/2019,Haddam,42 WOODS RD,161400.0,250000.0,0.6456,Single Family,Single Family,NaN,WARRANTY DEED,NaN,NaN
18092,2018,11/13/2018,East Hartford,350 FORBES ST.,139220.0,239900.0,0.5803,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.60058 41.7682)
18093,2018,07/15/2019,Marlborough,156 FLOOD RD,172620.0,270000.0,0.6393,Single Family,Single Family,NaN,NaN,NaN,NaN
18097,2018,01/22/2019,Monroe,18 HURD AVE,208200.0,326000.0,0.6386,Single Family,Single Family,NaN,NaN,NaN,NaN
18099,2018,12/04/2018,Ridgefield,133 BLACKMAN RD,439350.0,400000.0,1.0983,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
18107,2018,11/16/2018,East Hartford,25 ELEANOR RD.,115880.0,105000.0,1.103619048,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
18112,2018,02/25/2019,Monroe,15 WILDWOOD LN,222300.0,246000.0,0.903658537,Single Family,Single Family,25 - Other,SALE INC 29 WILDWOOD LN,NaN,NaN
18115,2018,02/07/2019,North Haven,447 WASHINGTON AVE,460460.0,1850000.0,0.2488,NaN,NaN,NaN,NaN,NaN,POINT (-72.84204 41.4125)
18121,2018,02/14/2019,Stafford,44 TOLLAND AVE #56,72520.0,68480.0,1.0589,Condo,Condo,25 - Other,NOT OPEN MARKET,NaN,POINT (-72.31697 41.95029)
18122,2018,02/15/2019,North Haven,132 HIGHLAND PARK RD,263270.0,225525.0,1.1673,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
18123,2018,08/23/2019,New Hartford,HARMONY HILL ROAD,76015.0,125562.0,0.6053,NaN,NaN,28 - Use Assessment,SOLD W 361 HARMONY HILL ROAD HARWINTON,NaN,NaN
18127,2018,05/16/2019,Mansfield,WOODLAND RD,99000.0,204000.0,0.485294118,NaN,NaN,08 - Part Interest,#NAME?,NaN,NaN
18137,2018,01/15/2019,Newtown,3 SOUTHBROOK LANE,343410.0,520000.0,0.6604,Single Family,Single Family,NaN,NaN,NaN,NaN
18138,2018,03/11/2019,North Haven,89 ELM ST,173110.0,165000.0,1.049151515,Single Family,Single Family,26 - Rehabilitation Deferred,NaN,NaN,NaN
18140,2018,01/17/2019,Newtown,51 COPPER CREEK CIRCLE,213330.0,319000.0,0.6687,Condo,Condo,NaN,NaN,NaN,NaN
18145,2018,02/01/2019,Farmington,1-E TALCOTT RIDGE,103660.0,155000.0,0.668774194,Condo,Condo,NaN,NaN,NaN,NaN
18146,2018,04/01/2019,Plainfield,20 SYLVIA DR,97320.0,180000.0,0.5406,Single Family,Single Family,NaN,NaN,NaN,NaN
18146,2018,05/13/2019,East Hampton,29 SKINNER ST,85860.0,45000.0,1.908,NaN,NaN,25 - Other,NaN,RATIO,NaN
18148,2018,01/25/2019,Newtown,8 POSSUM RIDGE ROAD,193040.0,344500.0,0.5603,Single Family,Single Family,NaN,NaN,NaN,NaN
18152,2018,11/28/2018,Hartford,18 ANNAWAN ST,48860.0,72000.0,0.678611111,Three Family,Three Family,14 - Foreclosure,FORECLOSURE RELATED SALE,NaN,NaN
18169,2018,04/16/2019,Montville,46 ORTEGA DR,156240.0,240000.0,0.651,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.17484 41.45902)
18173,2018,02/20/2019,Newtown,21 FAR VIEW DRIVE,132380.0,130000.0,1.018307692,Single Family,Single Family,25 - Other,NaN,"PURCHASE TO FLIP - RESOLD 12/2019 $256,000",NaN
18187,2018,03/04/2019,Newtown,42 CURRITUCK ROAD,290700.0,375900.0,0.7733,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.31976 41.42541)
18190,2018,08/05/2019,Mansfield,7 C POPLAR LA,48000.0,50000.0,0.96,Condo,Condo,NaN,WHITE OAK CONDOS,NaN,NaN
18201,2018,01/02/2019,West Haven,263 DAYTONA ST,107310.0,80000.0,1.3413,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
18208,2018,07/03/2019,East Hampton,18 LAKEWOOD DR,151650.0,147105.0,1.0308,Single Family,Single Family,14 - Foreclosure,NaN,NaN,POINT (-72.51279 41.60332)
18216,2018,07/30/2019,East Hampton,113 CHESTNUT HILL RD,160260.0,210000.0,0.763142857,NaN,NaN,28 - Use Assessment,490,NaN,NaN
18299,2018,02/04/2019,East Hartford,379 ELLINGTON RD,343560.0,525000.0,0.6544,NaN,NaN,NaN,NaN,NaN,NaN
18310,2018,08/27/2019,Monroe,178 PURDY HILL RD,270100.0,355000.0,0.7608,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.22562 41.30338)
18313,2018,06/17/2019,Farmington,9 GRANDVIEW DR UNIT 47-B,53460.0,80000.0,0.6682,Condo,Condo,01 - Family,NaN,NaN,NaN
18316,2018,09/16/2019,Stafford,61 WESTFORD AVE,135100.0,227000.0,0.595154185,Single Family,Single Family,07 - Change in Property,NaN,TOTAL RENOVATION PER MLS - SEE PREVIOUS SALE #18122,NaN
18327,2018,09/25/2019,Stafford,32 STONY LN,99470.0,170000.0,0.5851,Single Family,Single Family,NaN,NaN,NaN,NaN
18332,2018,07/12/2019,Ridgefield,"CANTERBURY LA, LOT 2",174930.0,517000.0,0.3383,NaN,NaN,24 - Plottage,NaN,NaN,NaN
18337,2018,06/28/2019,Farmington,25 MT SPRING RD,606260.0,1000000.0,0.6062,Single Family,Single Family,01 - Family,NaN,NaN,NaN
18359,2018,06/28/2019,Newtown,16 CLAPBOARD RIDGE ROAD,426090.0,627500.0,0.679,Single Family,Single Family,NaN,NaN,NaN,NaN
18367,2018,09/05/2019,North Haven,33 LEXINGTON GARDENS,275730.0,420000.0,0.6565,Condo,Condo,NaN,NaN,NaN,NaN
18370,2018,09/17/2019,Montville,121 FORT SHANTOK RD,93060.0,101000.0,0.9213,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
18377,2018,02/11/2019,Hartford,13 BABCOCK ST,52920.0,160000.0,0.33075,NaN,NaN,NaN,NaN,NaN,NaN
18388,2018,09/25/2019,North Haven,524 QUINNIPIAC AVE,144760.0,218000.0,0.664,Single Family,Single Family,NaN,NaN,NaN,NaN
18389,2018,04/23/2019,West Haven,32 GEORGE ST,118930.0,215000.0,0.5531,Single Family,Single Family,07 - Change in Property,NaN,NaN,NaN
18392,2018,07/19/2019,Newtown,3 CRESTWOOD DRIVE,174140.0,300000.0,0.5804,Single Family,Single Family,NaN,NaN,NaN,NaN
18400,2018,04/26/2019,West Haven,490 SAWMILL RD,1949500.0,7500000.0,0.2599,NaN,NaN,22 - Money and Personal Property,NaN,NaN,NaN
18417,2018,08/13/2019,Farmington,1668-5 FARMINGTON AV,77860.0,124500.0,0.6253,Condo,Condo,NaN,NaN,NaN,NaN
18458,2018,08/22/2019,Newtown,168 BOGGS HILL ROAD,299960.0,460000.0,0.652,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.32499 41.36986)
18479,2018,04/30/2019,East Hartford,37 COLT ST,88540.0,135000.0,0.6558,Single Family,Single Family,03 - Inter Corporation,NaN,NaN,NaN
18501,2018,06/10/2019,West Haven,202 FOREST RD,83090.0,87500.0,0.9496,NaN,NaN,NaN,NaN,NaN,NaN
18612,2018,07/26/2019,West Haven,26 DONALD ST,121380.0,120000.0,1.0115,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
18685,2018,08/22/2019,West Haven,21 SUSQUEHANNA AVE,156450.0,309000.0,0.5063,Single Family,Single Family,07 - Change in Property,NaN,NaN,NaN
18739,2018,06/26/2019,Hartford,28 RUTLAND ST,44625.0,125000.0,0.357,Two Family,Two Family,NaN,NaN,NaN,NaN
18782,2018,07/12/2019,Hartford,905 PARK ST,96905.0,790000.0,0.1226,NaN,NaN,26 - Rehabilitation Deferred,NaN,NaN,NaN
18823,2018,09/17/2019,East Hartford,1422 MAIN ST,106310.0,128000.0,0.8305,Single Family,Single Family,25 - Other,NEEDS TLC,NaN,NaN
19003,2019,10/04/2019,Monroe,210 EAST VILLAGE RD,195000.0,125000.0,1.56,Single Family,Single Family,NaN,NaN,NaN,NaN
19003,2019,10/16/2019,Marlborough,60 LAKERIDGE DR,133000.0,195000.0,0.6821,Single Family,Single Family,NaN,NaN,NaN,NaN
19009,2019,10/16/2019,Derby,34 ATWATER AVE,129990.0,285000.0,0.4561,Two Family,Two Family,NaN,NaN,NaN,NaN
19010,2019,10/31/2019,Lebanon,2 LAKE WILLIAMS ISLAND,111450.0,44444.0,2.5077,Single Family,Single Family,08 - Part Interest,NaN,NaN,NaN
19014,2019,10/16/2019,Plainfield,108 STARKWEATHER RD,188760.0,325000.0,0.5808,Single Family,Single Family,NaN,NaN,NaN,NaN
19014,2019,10/17/2019,North Haven,16 BROADWAY,174020.0,335000.0,0.5195,NaN,NaN,NaN,NaN,NaN,NaN
19017,2019,10/04/2019,East Hartford,35 HILLCREST ROAD,116630.0,165000.0,0.7068,Single Family,Single Family,NaN,NaN,NaN,NaN
19017,2019,11/18/2019,Marlborough,181 PAPERMILL RD,242060.0,365000.0,0.6632,Single Family,Single Family,NaN,NaN,NaN,NaN
19021,2019,10/21/2019,Colchester,80 MILL HILL RD,150800.0,230000.0,0.6557,Single Family,Single Family,14 - Foreclosure,NaN,NaN,POINT (-72.36521 41.5759)
19021,2019,12/19/2019,Middlefield,159 CHERRY HILL RD,185100.0,350000.0,0.5289,Single Family,Single Family,28 - Use Assessment,7.3 AC UNDER FARM LAND STATUS,NaN,NaN
19022,2019,10/28/2019,Stafford,175 BUCKLEY HGWY,152460.0,209000.0,0.7295,Single Family,Single Family,NaN,NaN,NaN,NaN
19024,2019,10/21/2019,Plainfield,60 MARIE ST,94500.0,189900.0,0.4976,Single Family,Single Family,NaN,NaN,NaN,NaN
19025,2019,12/06/2019,Haddam,66 OLD PONSETT ROAD,286700.0,370000.0,0.7749,Single Family,Single Family,NaN,NaN,NaN,NaN
19026,2019,09/30/2020,Scotland,KEMP RD 4/11/36+37,66800.0,35000.0,1.9086,NaN,NaN,24 - Plottage,2 ADJACENT LOTS PURCHASED FOR $35000. ASSMT IS SUM OF BOTH PARCELS' ASSMT.,NaN,NaN
19028,2019,02/03/2020,Lisbon,379 N BURNHAM HWY,232050.0,397600.0,0.5836,Single Family,Single Family,NaN,NaN,NaN,NaN
19030,2019,05/21/2020,Franklin,22 OLD ROUTE 87,88923.0,50000.0,1.7785,Single Family,Single Family,26 - Rehabilitation Deferred,BUILDING IN VERY POOR SHAPE LAND TO SMALL FOR SEPTIC SYSTEM,NaN,NaN
19040,2019,12/10/2019,Burlington,72 TAINE MOUNTAIN ROAD,298690.0,465000.0,0.6423,Single Family,Single Family,NaN,NaN,NaN,NaN
19043,2019,02/03/2020,Haddam,68 QUARRY HILL ROAD,281790.0,390000.0,0.7225,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.5113 41.50866)
19044,2019,12/04/2019,Darien,16 ALLWOOD ROAD,1127280.0,1450000.0,0.7774,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.5013 41.09895)
19047,2019,04/20/2020,Columbia,233 RT 6,517000.0,250000.0,2.068,NaN,NaN,16 - Charitable Group,COMMERCIAL/ EXEMPT PROPERTY,NaN,NaN
19048,2019,11/19/2019,Ridgefield,30 GREAT HILL RD,397780.0,672250.0,0.5917,Single Family,Single Family,NaN,NaN,NaN,POINT (-73.48743 41.31228)
19054,2019,10/31/2019,Newtown,30 MOUNTAIN MANOR ROAD,315560.0,510000.0,0.6187,Single Family,Single Family,NaN,NaN,NaN,NaN
19054,2019,12/27/2019,Burlington,30 SCHOOL STREET,156660.0,265000.0,0.5912,Single Family,Single Family,NaN,NaN,NaN,NaN
19061,2019,01/02/2020,East Haddam,331 TATER HILL RD,178780.0,304000.0,0.5881,Single Family,Single Family,NaN,NaN,NaN,NaN
19065,2019,01/27/2020,Burlington,49 WOOD CREEK ROAD AND 11-08-3,230720.0,326000.0,0.7077,Single Family,Single Family,NaN,ADJACENT LOT SOLD W HOUSE LOT BUYERS WANT OUT,NaN,POINT (-72.91505 41.74998)
19071,2019,12/11/2019,North Haven,27 ORCUTT CT,166950.0,236000.0,0.7074,Single Family,Single Family,NaN,NaN,NaN,NaN
19073,2019,09/14/2020,Lisbon,157 PRESTON ALLEN RD,221860.0,370000.0,0.5996,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.03544 41.59248)
19075,2019,01/15/2020,Colchester,34 VECCADOLA DR,55900.0,62000.0,0.9016,NaN,NaN,NaN,NaN,NaN,NaN
19075,2019,06/01/2020,Durham,226R SKEET CLUB ROAD,201040.0,365000.0,0.5508,Single Family,Single Family,28 - Use Assessment,NaN,NaN,NaN
19078,2019,06/17/2020,Marlborough,NO MAIN ST,25290.0,46000.0,0.5498,NaN,NaN,NaN,NaN,NaN,NaN
19081,2019,07/28/2020,Columbia,155 RT 66 EAST,96700.0,155000.0,0.6239,Single Family,Single Family,NaN,NaN,NaN,POINT (-72.26987 41.71914)
19093,2019,03/16/2020,Orange,134 CORAM LA,531100.0,810000.0,0.6557,Single Family,Single Family,NaN,NaN,NaN,NaN
19095,2019,10/29/2019,Hartford,471 GARDEN ST,55370.0,75583.0,0.7326,Three Family,Three Family,09 - Tax,TAX COLLECTOR'S DEED,NaN,NaN
19101,2019,12/30/2019,Montville,180 OXOBOXO CROSS RD,81650.0,83000.0,0.9837,Single Family,Single Family,14 - Foreclosure,NaN,NaN,NaN
19104,2019,11/18/2019,East Hartford,599-601 BURNSIDE AVE,116090.0,215000.0,0.54,Three Family,Three Family,NaN,NaN,NaN,NaN
19107,2019,04/23/2020,Orange,855 GRASSY HILL RD,296800.0,427300.0,0.6946,Single Family,Single Family,NaN,NaN,NaN,NaN
19109,2019,04/14/2020,Burlington,19 ANGELAS WAY,341080.0,494000.0,0.6904,Single Family,Single Family,NaN,NaN,NaN,NaN
19111,2019,03/09/2020,Colchester,24 WEST RIDGE DR,178000.0,304900.0,0.5838,Single Family,Single Family,NaN,NaN,NaN,NaN
19115,2019,08/14/2020,Haddam,326 ROCKLANDING RD,562470.0,675000.0,0.8333,NaN,NaN,NaN,MARINA,NaN,NaN
19116,2019,07/13/2020,Lebanon,680 BEAUMONT HWY,142710.0,235000.0,0.6073,Single Family,Single Family,NaN,NaN,NaN,NaN
